Time Series,IMFs,Metric,alpha,tau,W init,fs,tol
Delhi temerature,1 - 1,BIC,5000,0,501,20000,1e-06
Delhi temerature,1 - 2,BIC,0,0,False,20000,1e-06
Delhi temerature,1 - 3,BIC,0,0,False,20000,1e-06
Delhi temerature,1 - 4,BIC,0,0,False,20000,1e-06
Delhi temerature,1 - 5,BIC,0,0,False,20000,1e-06
