Time Series,R2
TS1,0.9413052758181518
TS2,-inf
TS3,0.9410729354856596
TS4,0.941753379246112
TS5,-inf
TS6,-inf
TS7,-inf
TS8,0.9401763288038736
TS9,0.935227032618203
TS10,0.8902324965527574
TS11,-0.0004371986023672392
TS12,0.9412219212372814
TS13,0.9412152292593864
TS14,0.9428043757099005
TS15,0.9399607018507878
TS16,0.9210734640846783
TS17,0.8814917618171119
TS18,0.9388263205451561
TS19,0.9370268559631031
TS20,0.9343384112904435
TS21,0.8787192531722775
