Time Series,R2,R2_Adj,AIC,BIC
TS1,0.9153370947581614,0.9149968553533047,6370.231583845601,6402.110906168143
TS2,0.9206749817366053,0.9203561939873888,6272.54560877293,6304.424931095472
TS3,0.9111775798756659,0.9108206244029626,6442.173902729019,6474.053225051561
TS4,0.9142270563650154,0.9138823559887195,6389.770678986766,6421.650001309308
TS5,0.9115764413553873,0.9112210888089254,6435.422909181493,6467.302231504035
TS6,0.919355089688198,0.9190309976172866,6297.298798565491,6329.178120888033
TS7,0.9205335577345334,0.9202142016370164,6275.21749123426,6307.096813556802
