Residual 2,Noise
2.4653277803489733,2.0622490992000797
3.158185336766808,2.993853289571118
4.050507567135611,3.8789986099723963
4.317183609493323,4.261407986984183
3.398126796264391,2.9221231564810872
1.4862378593950591,1.486919708222052
1.0021588085107886,0.9092417576424537
-0.13373739181735012,-0.4341277942172518
-2.0070007482341587,-1.2967504335794535
-0.5427802786987854,-1.0745350891334828
-2.1052983538469405,-1.5614478736625195
-1.666605919479105,-1.6370498210555104
1.5703563203449384,1.2826739295878469
1.8838088130361186,2.092811519154435
3.2524702535912446,2.3539562740628033
-2.518585994247438,-1.8837890503120533
0.2814917056652959,-0.02024517569496148
0.5812917256984118,0.706427537921051
2.645619315151867,2.5907207650885664
3.2158188988493155,2.483329074303235
-3.093638498788258,-2.0984801808357605
0.9883109736749747,0.20886612469703447
-3.1802136382500725,-2.8106666900699504
-2.742315735742448,-2.6207038560171854
-2.0511209642290407,-2.29628289110291
-5.637142881172711,-4.807667129126026
-5.681852693787525,-5.732638515555666
-4.083861383823591,-3.7549027282460132
-2.571568825291762,-2.626342234297352
0.6282694775866391,0.5862986744723774
2.523178832192194,2.4120427121685726
3.366963752888002,2.724735775433579
3.0511878450479033,3.180427043608242
1.1438971220877932,1.2499334658533385
-1.3221373495328423,-1.0173857805551063
-1.1446775423379592,-0.7047677144488128
-0.3305904471887775,-0.3731624887755288
-0.20841319013281723,-0.1446900071097395
1.5902123838525624,1.544838888670204
1.2226535406706462,1.3932841830502607
2.2905732980774918,1.8118952267926847
1.6497194810396474,1.6310475597812881
0.1561046518357072,0.3874763492566353
1.0225481261398057,1.0676787104142016
1.5080389985487326,1.2673119635226058
-0.21563892897914627,-0.25336552843926774
0.031925187491849805,0.07313150828682585
-1.2235852030536671,-1.1318056207163814
-1.985927243614051,-1.855909896921725
-1.1768588344418536,-0.9796295751490194
1.6248102337499324,1.1182757494001634
-1.9266493008887862,-1.1573587599735466
0.9790464832186068,0.9984945741934738
0.0002952387215424679,-0.052144015733853855
1.0276699960439855,0.865163874556349
-0.8095162216979555,-0.8061341313997319
0.48199639214740575,0.22811023549195336
1.1695078026886838,0.6575510694046733
0.018106643676848222,-0.06843432606033273
-3.543227397327427,-3.1856491377172182
-2.093418258421938,-2.028372476010313
-0.7224288847086688,-0.3572947709617807
1.6872683909336823,1.2179749626798473
-0.3811217314897135,-0.011155176974990785
-1.7087932499638754,-1.4743672139498831
-0.007103805975567923,-0.07817239634663509
0.17082190204527148,0.309749172968561
2.344349724304923,1.9942524253427674
1.1094150263001703,1.0550944202592991
0.6655850149059868,0.8671723914472478
-0.9594625346226318,-0.8678931597980157
0.24132774958085967,0.22535102234829005
1.8463055890472804,1.8549758281695408
2.806497962159435,2.924253758364018
2.8334934958734106,2.4217887977069465
-0.1139953335766366,-0.15428835966189758
-2.39400188916329,-1.9003611415976136
-1.165103125674384,-1.0025878860531527
-1.0361634511748896,-0.9786120972635772
-2.3727861662831033,-2.125959153795379
-0.12995430486709747,-0.3297799720379532
0.4363486286199043,0.11490410499562378
-0.050689298519865034,0.2605492345561135
1.1964795440530462,1.1327695987360413
0.1116948493668053,-0.06203851166891288
-1.83271245470789,-1.4790943330695476
-2.9649168578024288,-2.5846916225929104
-2.179333546354547,-2.3332555713759198
-1.3149425848321776,-1.0434969502420781
-1.5365516300124762,-1.5281716228807802
-2.385769353419426,-2.5360956597280566
-1.4740806230449852,-1.4734455728594644
-0.6874063944675619,-0.5329691326837492
1.3762380107505017,1.3182658818866588
2.0422453355676113,1.6901067352321548
-0.9883475818983625,-0.387810461471583
1.9519911586125867,1.508851468784362
2.06109497464754,1.7894398558654794
0.04966780353365774,0.13579380670943084
1.3955901525876513,1.2599503737757622
-0.9419857477885438,-0.7895632628817217
-1.118714253558183,-1.0720218214458908
-0.13499883054837092,0.10609362778434814
1.695192587938502,1.4488661912028544
2.5770662479420015,2.4665283515568786
1.5392803525226935,1.814241940410753
1.4788294223146794,1.0985727141554886
0.3941492529267805,0.3729300439553381
0.6754803901199127,0.6093483150149539
-2.137102931814499,-1.6554601370442357
0.8575678809305529,0.7354126074414382
-0.474300697465627,-0.6081771451189923
0.7298082964216048,0.7521243280591141
1.056557779564252,0.9657766501774951
1.0575300264352814,1.0960096904470031
0.44123780212118646,0.39053646623117894
1.6028099909684865,1.130106654037614
-0.28562679246097034,-0.25017660691497184
-0.6293772767249886,-0.3728043892863677
-0.6803200479348517,-0.43099406380090793
0.023185895190185768,-0.5547025187492497
-1.0249543432194939,-1.1097620579789638
-4.397879443928514,-3.8667826572923074
-1.1998704951442,-1.293388799449072
0.8240699874589907,0.4432008157651537
1.3889048842478857,1.4156004093076233
-0.6866811666190449,-0.4920223209553257
-0.9651046492883855,-0.8829504281656866
-0.07544828376271795,-0.22433347324073283
1.0288961965083891,0.819824205810502
-0.7071927667021951,-0.6960948719233798
-1.866128526929176,-1.896060306963481
-0.30931368583138763,-0.08791551553344445
0.7256093018756422,0.47634198085584745
0.26402451882854816,0.1380025539969001
-3.356983485584677,-2.657415779794791
0.4163729218995891,0.21928545182488668
1.786442518568375,1.3442914643231625
1.9050827491446478,1.7745361761699907
1.5612687496371351,1.5702905531095854
3.369848870122173,3.040161414875486
2.172569427399111,1.5330323775812844
-3.154252636836379,-2.3903014326482497
-0.6597528053440145,-0.8442499482046876
0.5776218218857267,0.5467096977665535
1.3479697286771428,1.2753672764069106
-0.2798297614839488,-0.3822545575181272
0.530783427068349,0.5704925152085446
1.1994273421600297,1.076654088377646
0.9246700631517288,0.9917321372396386
-0.5882903833845875,-0.7859625620746022
-0.565158692760912,-0.32307515731109276
0.22025876106740433,0.5877023405300624
3.373528914889257,2.5967839600543368
0.8460227644387741,0.9297107015877044
-0.020444626845852243,0.11218102768060806
-0.8138059542308467,-0.6614367206687164
-0.3579575112996065,-0.4239761950994738
-0.22699789902168033,-0.09948831719321871
-0.18510073107297087,-0.1556330141565125
0.3903592200182371,0.7201318572363281
0.47112652585577575,0.34884901669651236
1.5080878474926882,1.3508336661948492
1.5145321556412457,1.0326705630531459
-0.015524574913241551,0.10356091539667239
-0.7461600436801978,-0.6361086533105754
0.05753981189968771,-0.18838747377738618
-2.0052673521749536,-1.4501874773304564
-0.03061900479345514,-0.10382205060632416
-0.2244683094641684,-0.1977407190832749
-2.1392214558737086,-1.8690061371254238
-0.06751497490310854,-0.46255414121956784
-2.864385054886803,-2.299406949615218
-0.6430656854488115,-0.8344946270722927
-2.7351615870996806,-2.1694498808739797
-1.3967696373561589,-1.419586051579956
-1.370304619526829,-1.3377176184302781
-1.8498696391944147,-1.5648948630713242
-2.098582911408453,-2.283918782848267
-3.024704745711955,-2.486817551905684
-0.000384115447235267,-0.28471752475044404
-0.5192619173935871,-0.49729913691973987
-0.041153688764602236,0.16065535490223004
-0.32617204571085967,-0.44546359438951294
-0.4868804308758463,-0.1691695740465841
0.10207765723905027,0.015597731999133446
1.1531741881168402,1.2435276711379009
3.3474385794272585,2.7990231264233607
3.4508742676816144,3.12969466834224
1.454248968950659,1.4775760723823663
1.0835254039082454,0.8955876605133152
0.3478352297820102,0.42883150429911765
0.6064978830229668,0.6337573089036473
0.8621895908989732,0.8113973557355895
0.24332526671236643,0.25929451838821393
0.6236087271481141,0.5887357057504083
0.3952681061112493,0.46706691329159433
0.5205140556860197,0.37937568504647795
-0.3669342534881892,-0.3357077456420145
-0.3632671221685273,-0.342109707587953
0.2620398082684563,0.13370373540212538
0.019862158964781607,-0.0317351666425746
-0.4722013018007125,-0.29357870962184224
0.7728804355203405,0.8392472642432081
2.0115442490247286,1.7433409948671734
1.5362294434205523,1.2341932751606344
0.6869998432468325,0.6560936745607352
0.1987048254257875,0.1629382837242338
0.10141356970042459,0.20506080897760243
-0.253824284993307,-0.2264077089200664
0.010516590866703979,-0.10120009588503305
1.4077354636858246,1.1286154811739075
0.8195335941005304,0.8671161441939921
0.3539103227618927,0.3031154006379238
1.0154640253724931,0.6571363579545164
0.19613070939239208,0.35772276677458636
-0.38653569232594087,-0.17652334784470997
-0.06990163969982,-0.14081398649460558
-1.4659010887181427,-1.2715934550196133
-1.585670011568416,-1.5135646915766567
-2.468891342323083,-2.3138948312331697
-2.6718883056769602,-2.417501546346271
-0.7935647035370916,-0.5581634700803821
1.3874916501453125,1.1232146442491027
0.32792813681838595,0.3088016391632561
-1.9867417078899692,-1.4660770541000965
-0.4665685281484553,-0.33287334463545915
-0.08695631635267276,-0.2910386150317589
-0.5768734955185835,-0.4806820651516928
-1.5220451111294118,-1.4573194379333847
-0.8173131373289699,-0.773279824183562
-1.1056238061552843,-0.7319447466839084
-0.19640949280187314,-0.291360650306548
-0.701991655444024,-1.0115051199030718
-0.9851742752784141,-0.8317240938606073
-0.27888745424948347,-0.23435876669155942
0.7945913213975366,0.5237873362599232
1.6372075940535513,1.1577425746820018
-1.2476150945780216,-0.7349293057895154
-1.003753082134505,-0.8741690070523379
-1.3496623051489145,-1.373087281927753
-0.9142554604551201,-0.7059140125625883
1.004731451331093,0.8527604765926183
1.0540259643768444,0.9831065431216742
-0.07485534092255897,0.019387906492499954
1.521159369883593,1.4337468480139692
1.8135011455616876,1.7867272496684534
-0.01850607026870499,0.005345432762392827
-2.2363072790894876,-1.7885510353984309
0.2676014974416532,0.07036488275169434
2.4008527114169365,2.2434159887293266
2.299807808055018,1.8102771862731957
0.47536645787530496,0.5834571188020881
0.022014463431428766,0.04685161896495768
0.18799662859552235,0.022648950607503354
-0.6373530143780073,-0.5765870446328633
0.5276131800465915,0.8521948995293988
3.601663407031584,3.2377740863631375
3.945745276541846,3.5318829440406097
2.0319221209465397,2.1111578009928715
3.4709374494108776,3.271961219355605
4.552496542395954,3.8551151170369446
-1.4542265077847194,-0.9899326999471297
-2.2346932792563265,-2.242849552527818
-2.526433953306082,-2.3773061945023737
-1.8303643697003533,-1.5930228549535048
-2.0358513069921766,-1.6348661731764818
-0.14044551766584412,-0.6750711468935998
-2.4717465044736375,-2.325773625930178
-3.187957791120949,-2.765947025453391
-2.1889536450111127,-2.1298438912748416
-0.6987749618040926,-0.7712870906207271
-0.7139465657798194,-0.26002946812598443
-1.0094860976233537,-0.9985398211555321
-0.18853594170432153,-0.39935843259465814
0.646877908448352,0.3713201136536882
-0.004098985269892275,0.057717189852008965
-0.28219568549575147,-0.3429200489855485
-0.565675708103532,-0.2272883470718688
1.004203020301203,0.9922612490502773
1.439508623562559,1.5777218267984177
1.1198872570729907,0.6950437712041249
-2.0578354483390147,-1.7136241599447617
-1.7357763346625088,-1.774722141749042
-1.9559339113292769,-1.9010380640485012
-0.41251163474275643,-0.373306865597535
0.24816950263814963,0.2812744902869362
0.15530940383604808,0.15287351589705012
-0.569107546673524,-0.28537158835919807
-0.6901207504974227,-0.42494016327720174
0.4161206163551894,0.3386822077933406
2.2776606002735837,1.954052253778139
0.028599541231032255,0.38868163730851735
0.47414238057628655,0.44660890880378823
-0.5136373145035931,-0.5461783512370009
-1.7849804709671169,-1.6785623318100877
-1.4434333217902817,-1.149148035265535
0.25594495739276146,0.08284194026901096
1.4617434858342815,1.3796317061552912
4.305844751374028,3.788608500879632
2.665012861517017,2.5186311849146468
-0.6733715724521971,-0.7593018311335138
-1.1507341545250798,-1.0121702120074916
-0.3836637063987951,-0.5121958746293207
1.8926581669649616,1.5546095853515642
-0.5584651953849173,-0.36913351038239317
-1.1476017635756484,-0.814072787252624
0.8686742423207727,0.6571355031987369
1.1442027214079071,1.1749126586245093
-0.704211945404058,-0.5757575686753549
-0.010291388346260422,0.14936451685025878
1.1948712208459973,0.9218779508333657
-0.7816862542977084,-0.7091321039292273
-1.0104971796176525,-0.71375111706454
-0.5112603767195223,-0.3404574008102648
1.1055026129928158,0.7507700825821547
-0.8818941370616287,-0.8715084067398393
-0.25546275700132137,-0.34045143532504
1.0375033310002382,0.9696210590660035
3.5737546603516397,3.279026658827327
0.5063371989395993,0.36568704374131455
-1.1707023811476878,-1.2142506266621986
-1.3430138879760265,-1.3219254246939127
-0.8883679264665929,-0.843420439647359
0.707327550114718,0.6304187163667658
1.5300543845273014,1.0562875936167229
-0.8501428608466819,-0.6173544580670967
-0.23620140303715242,-0.36341961085458796
1.0128078050660827,0.6018126137630655
-0.9569357174478834,-1.0231861362257222
-1.7961197819472932,-1.4238662392276642
-4.035686581926352,-3.544988293582885
-2.8106330771482653,-2.650410392540165
-1.599235602389998,-1.420264775537345
-0.7766186465704834,-0.6296298141260993
0.41637535717468,0.07468462787154267
0.003900546066258226,0.10951530755390046
0.09385374983939032,-0.16664931020518972
1.2006562597985662,1.1116132402241992
1.94237022940841,2.1342816247229868
0.921942649186251,1.0944289264343587
1.643538764323769,1.4609192771983324
2.1291559571421743,1.8586490051130706
3.137735688050955,3.0511865015568453
4.657708825429491,4.399719028674172
4.077049756960712,3.685566016087843
1.39688031006912,1.6712981089999552
1.4568233536967572,1.3998655617116595
-0.7331815804829933,-0.564462512232473
-0.9865254233182048,-0.7261893535497322
1.1007503102874194,1.0243294207279392
0.638554775419462,0.671513983140291
-0.32347184948161,-0.337747727951356
-0.9104866333048651,-0.7047966501288194
-1.3830285837266105,-1.5221182341297657
-3.098761748751392,-2.8874972494857336
-5.955715306619148,-5.434732924522813
-4.472353258315078,-4.299251835903998
-2.0052715632734097,-1.9452049385024828
-0.5386862626836697,-0.7376531349621829
-1.9375830511869099,-1.6195200996757049
-0.4770302260151702,-0.5168809084892608
0.2369737421939213,-0.030117094749162826
-1.1580029720975986,-0.7601383427774202
0.5518975369903485,0.5042888054007415
0.6381279836936766,0.6280922540810587
1.855366429702742,1.6257419123273906
-1.4085170203020558,-1.598275492597347
-1.5280105051319746,-1.7958324964685621
-3.0025305899350734,-2.7801053736098544
-1.3651122003729501,-0.9779275661658002
0.25113318481642555,-0.006666969878242002
1.7607072359821316,1.467280567298608
-0.45779353526912026,-0.173130827299934
0.936461900081146,0.8944160974001756
-1.042172888205383,-0.9073605536586098
-1.152175029615778,-1.042225596443123
0.8605894029645356,0.6351351522775317
1.1399046551713266,1.076237914746866
2.6793752017587824,2.7468209829663905
3.216629067461975,3.297514160712538
4.13050907064228,3.847006581360105
3.189485284427521,3.197453304795288
3.379074092756367,3.511363484103522
2.690423963193183,2.410062394402779
3.026497216351089,2.669808429853352
-1.7345710628248003,-1.6492383061436313
-4.371362353054529,-4.000650730156721
-4.156467178031832,-3.9849121456108625
-0.8236315626797452,-1.052209961141677
1.6525474957646153,1.3369237853706597
2.1624004455942547,1.572680467555624
-0.7876629807748312,-0.5204179474431755
1.1314606257137676,1.1198399642921886
3.4278239609552585,3.1726024419208896
2.37520776673286,1.933303561204025
0.10483919417591991,0.15886251066802567
-2.1626016229329625,-1.9134966615796472
-1.194935405835956,-1.192835631998022
-1.8489629650497257,-1.9538526670216174
-1.4994723783811281,-1.0286726093413954
0.827039916235055,0.616767162997693
1.0416987525727617,0.6697871143211368
-0.7124620350796045,-0.8708167608380489
-1.579566365035272,-1.3284241303995223
-2.086153112413645,-1.7828340200840946
-3.8645927813482475,-3.7554656310486765
-4.40226504059234,-4.1481257718086
-1.8174598240439446,-1.9334994231444649
1.5845441014166735,1.052806432025326
-2.386461802020599,-1.4581325052930059
1.0516050288646897,0.7072312199764299
2.126763595357624,2.058715550697741
3.2139009081619827,3.162513278333018
3.429403344751784,3.418638969276318
4.0231050187897255,3.9798656368843797
3.3736451357223176,3.053480136161874
-0.759103487751033,-0.26724113072990546
0.08414622393487292,-0.3055825397199312
0.9499001243651177,0.7736125655316449
0.5782217680463502,0.7769976359726525
-1.1761329916748293,-1.33259279635475
-4.557519961804349,-3.7131053617579104
-1.864735802856364,-1.76193655514546
-0.8166637332087276,-0.5428000179690506
0.4662826226048349,0.31197824602243934
0.006035417057219661,-0.1105135763552332
-0.9482508045177056,-0.5566016013854379
-1.0537405001523386,-0.9053045208331936
-0.7977745489837558,-0.7272185699709248
0.9525017287537141,0.8723631540267314
0.17289822700515067,0.12447015193874919
-1.5351173088123664,-1.2221789509108039
-1.2969855098496996,-1.339732703628933
0.3166433466741756,0.22455000740720282
0.936525824023331,1.0086168433365268
1.6825531156864857,1.2451556968385988
-1.4200512379688481,-1.3315827598908347
-0.019020487547924958,-0.4548612296312857
-0.9655459157655413,-0.9498810754438239
-1.6616508319273695,-1.361312153652013
0.7521007237460466,0.4766392329296132
-0.19681046355148357,-0.034000103936103615
-0.2741653486211275,-0.5124500899273644
-1.979689206141562,-1.8246564996750474
-2.6662747327616447,-2.2288979862857516
-0.022291091931481155,0.03358101320216805
0.9879297809808563,1.116733669605091
0.9937392174772803,0.6777152023838794
-0.7351871334480258,-0.3712129483861494
0.017480548505818483,-0.03236746470808374
-0.6773099169304615,-0.6094554168674713
0.26943847194343906,0.14566037434349094
0.7764281039105416,0.9272224702372771
1.9000944527290962,1.945803618821493
2.148339490083713,1.9216658859578668
1.4096013582187705,1.5420869382598186
1.9189335029068024,1.695062805087945
2.0674320370662542,1.9811283931529124
2.101004255424032,2.0510173924248236
2.892308746298193,2.5995256384064263
3.2048366376950614,3.092681333760816
3.014398619138598,2.6965551253634303
-1.1231449599048684,-0.6444971640141646
-0.30267517481691364,-0.48266197646228903
-1.9751963990184347,-1.8999843553369749
-2.902877918177162,-2.568011779064213
-1.0479319231297008,-1.0245346996680371
-1.1814072135043263,-0.9926588933485838
-1.7726097395487272,-1.680117827138041
-2.4973492238111072,-2.3756467711397105
-3.8569593130133164,-3.544583122939582
-1.8627686945087314,-1.7900709765403224
0.6265892408829625,0.5142684375650455
0.8749789449416285,0.6918371026368166
0.6396196739382383,0.4728789613993826
-1.5821536049931009,-1.5916333443286057
-3.7308926243138227,-3.444085819115041
-1.7892400556440178,-1.8254566976847313
-0.896741041830099,-1.1364230050729471
-1.1128398549110328,-1.0283857360130801
-0.580681517958852,-0.44990829975192037
0.44561438510226736,0.240253910292038
0.4876263496260336,0.4069445885725774
0.4125097899947132,0.4834149075150053
0.9641729085490489,0.6938075719691121
1.1604545590172624,0.9982971371109143
0.6215449410927807,0.7692028714748045
0.8256863095666978,0.8702790918299128
1.2787175242726443,1.3185016582339815
-0.02243164524279795,0.24207800311768288
0.4142568376553415,0.2830578046294173
0.4824838044157733,0.5097912559698154
1.0552988362960347,0.9714037215972663
0.8820593199984281,1.1233414777097934
1.1978703335628729,1.2338602955452709
1.3876707467543499,1.1688831232061705
1.2750952858460298,1.1503421385340968
1.3167078893039799,1.3511737809427091
1.5427014620160486,1.264706083305779
2.1639196833052856,2.029453597958277
1.927732587327308,1.7446240882444253
2.0808362551631268,2.0667913767386374
2.6194264936867286,2.2653460351385175
0.5569168863958311,0.5885941612150184
-0.3760993819179923,-0.2833673915594132
-0.6874678605409965,-0.8307689194119922
-1.8986149959026775,-1.7740090161850688
-1.4192637262273575,-1.3876141949347398
0.4047471083649916,-0.08742186547236253
-2.491292384896063,-2.349865015124213
-2.2614451391811334,-2.3592509975046565
-3.529812283582581,-3.2922646221078296
-1.3055300637671094,-1.5995921969819036
-2.0674539787572908,-1.8271003646445776
-2.090921805341246,-1.8570273197490796
-0.8821515493799781,-0.8523945700770238
0.19994916471846547,0.17704435489772818
0.535262310851908,0.3319648939413181
0.26074532432882164,0.23806198156185218
0.738420314893913,0.8261578049392164
0.7132444093752834,0.6259283012351038
0.8161562960260624,0.9078159839864685
0.7912468147210998,0.7432581249034108
1.2669958585046541,1.3015492686034922
1.117583477744015,1.105216646672742
0.46698407790370267,0.46157256400936353
0.1941554442658937,0.1209625689520343
-0.455844848407045,0.056880206277311614
0.11262709319238384,0.21281290853183013
0.7917380458519045,0.8649323052417084
1.2178592675450362,1.0948876422048333
0.5225014026409722,0.6734205758494961
0.9440579100565882,0.9919658845274798
2.109560706432782,2.0467688309223515
2.155584086215458,2.0154129955409608
2.5853949148267534,2.422171625859595
0.028904465278272173,-0.07283981032402095
-1.902094162958238,-1.3991668306617624
-1.3625272194078506,-1.4211002488486926
-2.328964305197447,-2.09393095434224
-2.3103916046408424,-2.1173775579294034
-1.9345003563252243,-1.893242381255682
-2.184643841726251,-2.4725698401119685
-2.5426711671703526,-2.6773087737904433
-2.515209864020208,-2.3383176233535425
-2.501007718514492,-2.45948879173131
0.5149535817067212,0.03211051077048921
-1.4438357836789049,-1.2387509830825107
0.34413145443078097,0.0066016043333551044
-2.2281847591466475,-2.140982538361886
-2.2990072728227275,-2.4231277341233364
-2.49657435249906,-2.020518341026319
0.7824616347380244,0.44041827581955284
-0.5528779921711742,-0.29131159958290287
0.852512445358836,0.6570332150327589
1.888171560873201,1.977121428765222
1.547546801485355,1.4512805564334545
1.9581916611791925,2.078878496430863
3.4884711377865365,3.360845641842037
7.281645943542853,6.383821808834605
3.7604490207817465,3.6175683870850586
0.4977822642149903,1.0931746674528127
1.2033214962236585,0.7923189326416107
0.42343855562619837,0.5649184425135043
0.39312684503737216,0.18149329196934544
-1.10096849261609,-0.5255936452884618
5.309151012387929,4.411734616715798
3.6770447278100153,3.581220870868161
1.809672244553214,1.8865878893700696
0.5584292997872904,0.49927555859172407
1.6844460275100719,1.7173963807695847
1.6776992107266526,1.7660913417873672
3.045060499931406,2.384282499557539
-1.553482364027177,-1.3810479461337055
-2.412605519588311,-1.9756557536733241
-2.183315460580742,-2.1633647258759305
-2.457572787635538,-2.863589917803323
-3.9681662327261087,-3.394836980636906
-3.8920523560571674,-3.5929481306048148
-3.47417967952269,-3.3662344511479487
-3.0677606983048893,-3.1534874556257795
-3.543721015993892,-3.1108066771874325
-1.9224784375601445,-2.1872874362466956
-2.1707408798132484,-2.2052728048683763
-3.4195957056104014,-3.277649367810766
-1.1838304272686813,-1.2640786730006088
-0.5751093642719862,-0.40520947968389864
0.26234706560636134,0.6406069601714863
2.6982970850647447,2.33978391849063
2.895722078259629,2.850501278194275
3.2229622111549503,2.9926396931560864
2.3043055754454116,2.53499063933159
2.2459123439352062,2.030489124867297
0.31438242816971496,0.47664467674227556
-2.009036220616858,-1.6163204960279165
-1.617589299026049,-1.5596881070689328
-0.9891656903228689,-0.9742994320081039
-0.49544918903296065,-0.4651874411231376
-0.6344032413880463,-0.5805780657540581
-1.040974294295495,-0.4931782231510787
0.5131158790254133,0.42905912775657035
0.18074830316483315,0.5033745952278341
0.4470103995783248,0.6657526583779578
0.9374313226516264,0.9980732731889022
1.2922286350505257,1.2948899124150326
0.6373033604790788,0.7976733959232982
1.2170768666210279,1.2742978260056026
0.658897548646026,0.7176270974449912
0.34271435618054724,0.36988080724841155
-0.4858450261383176,-0.1972059470086736
1.2937389926558858,0.8204367518704698
-1.1579310433248349,-0.947695001662104
