Time Series,R2,R2_Adj,AIC,BIC
TS1,0.9847445906060245,0.9846832828656602,2448.6052599105947,2480.4845822331363
TS2,0.941132398315208,0.9408958238945055,3224.4170865690867,3256.2964088916283
TS3,0.8839325806678224,0.8834661342404996,3655.9581211884765,3687.837443511018
TS4,0.9898484124312418,0.9898076156962032,4273.500645651692,4305.379967974234
TS5,0.7357469516127073,0.7346849835682842,6726.283338134905,6758.162660457447
TS6,0.977091666677363,0.9769996037169237,2040.2450268633584,2072.1243491859
TS7,0.0,-0.004018754186202234,2513.92077353136,2545.8000958539014
