Time Series,R2,R2_Adj,AIC,BIC
TS1,0.9933372246752619,0.9933104486190338,2938.9507967908307,2970.8301191133723
TS2,0.9907578140265694,0.990720671952999,3429.814279352891,3461.6936016754325
TS3,0.9882156845599547,0.9881683262929485,3794.3007979841636,3826.1801203067052
TS4,0.9856699196591031,0.9856123305887445,4087.6878994863823,4119.567221808924
TS5,0.9198834260802358,0.9195614572634115,6669.370749060532,6701.250071383074
TS6,0.9948377941466692,0.9948170485102861,2556.192595677053,2588.0719179995945
TS7,0.9940383778870948,0.994014419593272,2772.1605429880356,2804.039865310577
