Time Series,Metric,alpha,tau,K,DC,init,tol,IMFs
Delhi temerature,R2,20000,0,7,False,0,1e-06,1 - 2
Delhi temerature,R2_Adj,20000,0,7,False,0,1e-06,1 - 2
Delhi temerature,AIC,20000,0,7,False,0,1e-06,1 - 2
Delhi temerature,BIC,20000,0,7,False,0,1e-06,1 - 2
