Time Series,R2,R2_Adj,AIC,BIC
TS1,0.00000,-0.00402,3586.60355,3618.48288
TS2,0.00000,-0.00402,3782.36549,3814.24481
TS3,0.00000,-0.00402,3770.61413,3802.49345
TS4,0.00000,-0.00402,3742.32702,3774.20635
