Time Series,R2Adj
TS1,0.4372715114577346
TS2,0.8346486756624687
TS3,0.4636089934983535
TS4,0.3055244373690277
TS5,0.3285254675327387
TS6,0.35742942633128616
TS7,-0.0033469047435192856
