Time Series,R2Adj
TS1,0.9484070728605873
TS2,0.8966591133609946
TS3,0.9286387751476252
TS4,0.8324145712685664
TS5,0.9701208046163267
TS6,0.964735364349247
TS7,-0.006071838305069965
