Time Series,R2Adj
TS1,0.9217836497198042
TS2,0.6784659290244266
TS3,0.9057529146352866
TS4,0.7158515892162673
TS5,0.9197657963931196
TS6,0.926791834034206
TS7,-3.587495106093888
