Time Series,R2
TS1,0.9485791640118195
TS2,0.8970038127827391
TS3,0.9288768045834236
TS4,0.8329735620248421
TS5,0.9702204683767792
TS6,0.9648529915528853
TS7,-0.002716028304052376
