Time Series,R2,R2_Adj,AIC,BIC
TS1,0.952057156574753,0.9518644860720393,-4559.517907571686,-4527.638585249144
TS2,0.9128458329902052,0.9124955818166895,-3663.0143391185475,-3631.135016796006
TS3,0.15929611843881353,0.15591753619543303,-263.17297390815077,-231.29365158560896
TS4,0.946981568982676,0.9467685009410793,-4408.5728044771795,-4376.693482154637
TS5,0.9128458329902052,0.9124955818166895,-3663.0143391185475,-3631.135016796006
