Time Series,R2Adj
TS1,0.7563247693153631
TS2,0.42781772037599397
TS3,0.20500285358013437
TS4,0.925334981922916
TS5,0.8238096015238622
TS6,0.6110960614451436
TS7,-0.0033467202141901353
