Time Series,R2
TS1,0.27676802749536755
TS2,0.3362810920121285
TS3,-0.19948154333996748
TS4,-3262.685974088479
TS5,0.3454862707857902
TS6,0.35887892323875614
TS7,-3.5569676091337863
