Time Series,IMFs,Metric,alpha,tau,W init,fs,tol
Delhi temerature,2 - 3,BIC,500,0,1,0,1e-06
Delhi temerature,2 - 4,BIC,500,0,1,0,1e-06
Delhi temerature,2 - 5,BIC,5000,2,5001,0,1e-06
