Time Series,IMFs,Metric,alpha,tau,W init,fs,tol
Delhi temerature,1 - 1,R2,500,0,1,20000,1e-06
Delhi temerature,1 - 2,R2,0,0,False,20000,1e-06
Delhi temerature,1 - 3,R2,0,0,False,20000,1e-06
Delhi temerature,1 - 4,R2,0,0,False,20000,1e-06
Delhi temerature,1 - 5,R2,0,0,False,20000,1e-06
